Language_ID,Glottocode,Feature_ID,Value
Guajajara,,NEST,NEST__0
Guajajara,,NEW,NEW__0
Guajajara,,NIGHT,NIGHT__0
Guajajara,,NOSE,NOSE__0
Guajajara,,NOW,?
Guajajara,,OAR,OAR__0
Guajajara,,OLD_ADJ,OLD_ADJ__0_4_7
Guajajara,,ONE,ONE__2
Guajajara,,OPEN,?
Guajajara,,OPOSSUM,OPOSSUM__0_7
Guajajara,,OTHER,OTHER__0
Guajajara,,OWL,OWL__0
Guajajara,,PACA,PACA__0
Guajajara,,PACU_FISH,PACU_FISH__0
Guajajara,,PAIN,PAIN__0
Guajajara,,PAN,?
Guajajara,,PAPAYA,PAPAYA__0
Guajajara,,PARROT,PARROT__0
Guajajara,,PATH,PATH__0
Guajajara,,PEACH_PALM,PEACH_PALM__2
Guajajara,,PEANUT,PEANUT__0
Guajajara,,PECCARY_COLLARED,PECCARY_COLLARED__0
Guajajara,,PECCARY_WHITE-LIPPED,PECCARY_WHITE-LIPPED__0
Guajajara,,PENIS,PENIS__2
Guajajara,,PEPPER,PEPPER__1
Guajajara,,PERSON,PERSON__2
Guajajara,,PESTLE,?
Guajajara,,PIERCE,PIERCE__0
Guajajara,,PINEAPPLE,PINEAPPLE__0
Guajajara,,PIRANHA,PIRANHA__0_1
Guajajara,,PLAY,PLAY__0_3
Guajajara,,PORRIDGE,PORRIDGE__0
Guajajara,,PUMPKIN,PUMPKIN__0
Guajajara,,PUT,PUT__1
Guajajara,,RAIN,RAIN__0
Guajajara,,RAT,RAT__0
Guajajara,,RAW,?
Guajajara,,RED,RED__0
Guajajara,,REMEMBER,?
Guajajara,,RETURN,RETURN__0
Guajajara,,RIPE,RIPE__4
Guajajara,,RIVER,RIVER__2
Guajajara,,ROAST,?
Guajajara,,ROOT,ROOT__0
Guajajara,,ROPE,ROPE__0
Guajajara,,ROUND,ROUND__0
Guajajara,,ROW,?
Guajajara,,RUN,RUN__0
Guajajara,,SALIVA,SALIVA__0_1
Guajajara,,SALT,SALT__0
Guajajara,,SAND,SAND__0
Guajajara,,SAY,SAY__0
Guajajara,,SCARE,SCARE__0
Guajajara,,SCORPION,SCORPION__0
Guajajara,,SEE,SEE__0
Guajajara,,SEED,SEED__0
Guajajara,,SEEK,SEEK__0
Guajajara,,SEND,SEND__0_1
Guajajara,,SHADOW,SHADOW__0
Guajajara,,SHAMAN,?
Guajajara,,SHARPEN,SHARPEN__0
Guajajara,,SHELL,SHELL__1
Guajajara,,SHORT,?
Guajajara,,SICK,SICK__0
Guajajara,,SING,?
Guajajara,,SIT_DOWN,SIT_DOWN__0
Guajajara,,SKIN,SKIN__0
Guajajara,,SKY,SKY__0
Guajajara,,SLASH,SLASH__0
Guajajara,,SLEEP,SLEEP__0
Guajajara,,SLOTH,SLOTH__0
Guajajara,,SMALL,SMALL__2
Guajajara,,SMOKE_N,SMOKE_N__1_3
Guajajara,,SNAIL,SNAIL__2
Guajajara,,SNAKE,SNAKE__0
Guajajara,,SNORE,SNORE__0
Guajajara,,SON_OF_MAN,SON_OF_MAN__0_1
Guajajara,,SON_OF_WOMAN,SON_OF_WOMAN__0_1
Guajajara,,SOUR,SOUR__1
Guajajara,,SPEAK,SPEAK__0
Guajajara,,SPIDER,SPIDER__0
Guajajara,,SPIDER_MONKEY,SPIDER_MONKEY__0
Guajajara,,SQUIRREL,SQUIRREL__2
Guajajara,,STAND,STAND__0
Guajajara,,STAR,STAR__0
Guajajara,,STAY,?
Guajajara,,STINGRAY,STINGRAY__0
Guajajara,,STOMACH,STOMACH__1
Guajajara,,STONE,STONE__0
Guajajara,,STRONG,STRONG__2
Guajajara,,SUCK,SUCK__0
Guajajara,,SUN,SUN__0
Guajajara,,SURUBIM,SURUBIM__0
Guajajara,,SWEEP,SWEEP__1
Guajajara,,SWEET,SWEET__0
Guajajara,,SWEET_POTATO,SWEET_POTATO__0
Guajajara,,SWIM,SWIM__0
Guajajara,,TAIL,TAIL__0
Guajajara,,TAPIR,TAPIR__0
Guajajara,,TAYRA,TAYRA__0
Guajajara,,TEACH,TEACH__0_1
Guajajara,,TELL,TELL__0
Guajajara,,TERMINATE,TERMINATE__0
Guajajara,,TERMITE,TERMITE__0
Guajajara,,TESTICLES,TESTICLES__0
Guajajara,,THAT,THAT__0_3
Guajajara,,THICK,THICK__3
Guajajara,,THING,THING__0
Guajajara,,THIS,THIS__0
Guajajara,,THORN,THORN__1
Guajajara,,THREE,THREE__1
Guajajara,,THROAT,THROAT__4
Guajajara,,THUNDER,THUNDER__2
Guajajara,,TICK,TICK__0
Guajajara,,TIE,TIE__0
Guajajara,,TIMBO_LIANA,TIMBO_LIANA__0
Guajajara,,TINAMOU,TINAMOU__0
Guajajara,,TIRED,TIRED__0
Guajajara,,TOBACCO,TOBACCO__0_1
Guajajara,,TODAY,?
Guajajara,,TOMORROW,TOMORROW__1
Guajajara,,TONGUE,TONGUE__0
Guajajara,,TOOTH,TOOTH__2
Guajajara,,TOUCAN,TOUCAN__0
Guajajara,,TRAHIRA_FISH,TRAHIRA_FISH__0
Guajajara,,TREE,TREE__0
Guajajara,,TUCUMA_PALM,TUCUMA_PALM__0
Guajajara,,TURTLE,TURTLE__0
Guajajara,,TWO,TWO__0
Guajajara,,UGLY,UGLY__2
Guajajara,,UNCLE_MOBR,UNCLE_MOBR__0
Guajajara,,UNTIE,UNTIE__0
Guajajara,,URINATE,URINATE__0
Guajajara,,VEIN,VEIN__2
Guajajara,,VILLAGE,?
Guajajara,,VILLAGE_SQUARE,?
Guajajara,,VOMIT,VOMIT__3
Guajajara,,VULTURE,VULTURE__2
Guajajara,,WAKE_UP,?
Guajajara,,WALK,WALK__0
Guajajara,,WANT,WANT__0
Guajajara,,WASH,WASH__0
Guajajara,,WASP,WASP__0
Guajajara,,WATER,WATER__1
Guajajara,,WATERFALL,WATERFALL__0_1_3_4
Guajajara,,WAX,?
Guajajara,,WE_EXCL,WE_EXCL__0
Guajajara,,WE_INCL,WE_INCL__1
Guajajara,,WEAVE,?
Guajajara,,WET,WET__0
Guajajara,,WHAT,WHAT__0
Guajajara,,WHITE,WHITE__0
Guajajara,,WHO,WHO__2
Guajajara,,WIFE,WIFE__0
Guajajara,,WILD_CAT,WILD_CAT__0
Guajajara,,WIND,WIND__0
Guajajara,,WING,WING__0_1
Guajajara,,WOMAN,WOMAN__4
Guajajara,,WOODPECKER,WOODPECKER__0
Guajajara,,WORM_EARTH,WORM_EARTH__3
Guajajara,,WOUND,?
Guajajara,,YELLOW,YELLOW__0
Guajajara,,YESTERDAY,?
Guajajara,,YOU_PL,?
Guajajara,,YOU_SG,YOU_SG__0
Apiaka,,ABOVE,ABOVE__1_2
Apiaka,,ACAI_PALM,?
Apiaka,,AFTER,AFTER__0
Apiaka,,AGOUTI,AGOUTI__0
Apiaka,,ALL,ALL__0
Apiaka,,ALONE,?
Apiaka,,ANACONDA,ANACONDA__0
Apiaka,,ANATTO,?
Apiaka,,ANT,ANT__0
Apiaka,,ANTEATER,?
Apiaka,,ARM,ARM__0
Apiaka,,ARMADILLO,ARMADILLO__0
Apiaka,,ARRIVE,ARRIVE__0
Apiaka,,ARROW,ARROW__0
Apiaka,,ASHES,ASHES__0_1
Apiaka,,AXE,AXE__1
Apiaka,,BACK,BACK__0
Apiaka,,BAD,BAD__2_9
Apiaka,,BAMBOO,BAMBOO__0
Apiaka,,BANANA,BANANA__0
Apiaka,,BASKET,BASKET__0_1
Apiaka,,BAT,BAT__0
Apiaka,,BATHE,BATHE__0
Apiaka,,BE_HUNGRY,?
Apiaka,,BE_WRONG,?
Apiaka,,BEADS,?
Apiaka,,BEANS,BEANS__0
Apiaka,,BEARD,BEARD__1
Apiaka,,BEAUTIFUL,?
Apiaka,,BEE,BEE__1
Apiaka,,BELLYBUTTON,BELLYBUTTON__1
Apiaka,,BELOW,?
Apiaka,,BENCH,?
Apiaka,,BIG,BIG__0
Apiaka,,BIRD,BIRD__0
Apiaka,,BITE,BITE__0
Apiaka,,BLACK,BLACK__5
Apiaka,,BLOOD,BLOOD__1
Apiaka,,BLOW,BLOW__0_1
Apiaka,,BLUE,BLUE__0
Apiaka,,BODY,?
Apiaka,,BONE,BONE__0
Apiaka,,BOW,BOW__0_1
Apiaka,,BOY,BOY__0
Apiaka,,BRANCH,BRANCH__0_2
Apiaka,,BRAZIL_NUT,BRAZIL_NUT__1
Apiaka,,BREAK,BREAK__0_1
Apiaka,,BREAST,BREAST__0
Apiaka,,BREATHE,BREATHE__0_1_6
Apiaka,,BROTHER,BROTHER__1
Apiaka,,BROTHER_OLDER_OF_WOMAN,?
Apiaka,,BURN_INTR,BURN_INTR__0
Apiaka,,BURY,?
Apiaka,,BUTTERFLY,BUTTERFLY__0
Apiaka,,BUTTOCKS,?
Apiaka,,CALABASH,CALABASH__2
Apiaka,,CANOE,CANOE__0
Apiaka,,CAPUCHIN_MONKEY,CAPUCHIN_MONKEY__0
Apiaka,,CAPYBARA,?
Apiaka,,CARA_ROOT,?
Apiaka,,CASHEW,CASHEW__0
Apiaka,,CENTIPEDE,CENTIPEDE__5
Apiaka,,CHIEF,?
Apiaka,,CHILD,?
Apiaka,,CICADA,?
Apiaka,,CLAW,?
Apiaka,,CLOUD,CLOUD__0
Apiaka,,COATI,COATI__0
Apiaka,,COCKROACH,?
Apiaka,,COCOA,?
Apiaka,,COLD,COLD__0
Apiaka,,COMB,COMB__0_1_2
Apiaka,,COME,COME__0
Apiaka,,CORN,CORN__0
Apiaka,,COTTON,?
Apiaka,,CRAB,?
Apiaka,,CRICKET_ZOOL,CRICKET_ZOOL__0
Apiaka,,CRY,CRY__0
Apiaka,,CURASSOW,CURASSOW__0
Apiaka,,CUT,CUT__0
Apiaka,,DANCE,DANCE__5
Apiaka,,DAUGHTER_OF_MAN,DAUGHTER_OF_MAN__0
Apiaka,,DAUGHTER_OF_WOMAN,DAUGHTER_OF_WOMAN__0
Apiaka,,DAY,DAY__0
Apiaka,,DEER,DEER__4
Apiaka,,DEFECATE,?
Apiaka,,DIE,DIE__0
Apiaka,,DIG,?
Apiaka,,DIRTY,DIRTY__0
Apiaka,,DO,DO__0
Apiaka,,DOG,DOG__0
Apiaka,,DOOR,?
Apiaka,,DRAW,DRAW__1
Apiaka,,DREAM,?
Apiaka,,DRINK_V,DRINK_V__0
Apiaka,,DRY,DRY__0
Apiaka,,DRY_STATE,DRY_STATE__1
Apiaka,,EAR,EAR__0
Apiaka,,EARTH,EARTH__0
Apiaka,,EAT_TR.,EAT_TR.__0
Apiaka,,EGG,EGG__0
Apiaka,,ELECTRIC_EEL,?
Apiaka,,ENTER,ENTER__0_4
Apiaka,,EYE,EYE__0
Apiaka,,FACE,?
Apiaka,,FALL,FALL__0
Apiaka,,FAR,FAR__6
Apiaka,,FAT,FAT__0
Apiaka,,FATHER,FATHER__0
Apiaka,,FEAR,FEAR__0
Apiaka,,FEATHER,FEATHER__0
Apiaka,,FINGER,FINGER__1
Apiaka,,FIRE,FIRE__0
Apiaka,,FIREFLY,?
Apiaka,,FIREWOOD,FIREWOOD__4
Apiaka,,FISH,FISH__0
Apiaka,,FISHHOOK,?
Apiaka,,FLAT,FLAT__1
Apiaka,,FLEA,?
Apiaka,,FLESH,FLESH__0
Apiaka,,FLOAT,?
Apiaka,,FLOUR,FLOUR__0
Apiaka,,FLOWER,FLOWER__0
Apiaka,,FLY,FLY__0
Apiaka,,FLY_INSECT,?
Apiaka,,FOOD,FOOD__0
Apiaka,,FOOT,FOOT__0
Apiaka,,FORGET,?
Apiaka,,FOUR,FOUR__1
Apiaka,,FROG,FROG__0
Apiaka,,FRUIT,FRUIT__2
Apiaka,,FULL,?
Apiaka,,GATHER,?
Apiaka,,GENIPA,?
Apiaka,,GETLOST,?
Apiaka,,GIRL,GIRL__0
Apiaka,,GIVE,?
Apiaka,,GNAT,GNAT__0
Apiaka,,GO,GO__0
Apiaka,,GO_UP,?
Apiaka,,GOOD,GOOD__1
Apiaka,,GRANDFATHER,?
Apiaka,,GRASS,GRASS__5
Apiaka,,GREEN,GREEN__0
Apiaka,,GREEN_IGUANA,?
Apiaka,,GROW,?
Apiaka,,GUAN,GUAN__0
Apiaka,,HAIR,HAIR__0
Apiaka,,HAMMOCK,HAMMOCK__1
Apiaka,,HAND,HAND__0
Apiaka,,HAPPY,?
Apiaka,,HAWK,HAWK__2
Apiaka,,HEAD,HEAD__0_1
Apiaka,,HEAL,?
Apiaka,,HEAR,HEAR__0_1
Apiaka,,HEART,HEART__1
Apiaka,,HEAVY,HEAVY__0
Apiaka,,HEDGEHOG,?
Apiaka,,HELP,?
Apiaka,,HEN,HEN__2
Apiaka,,HERE,?
Apiaka,,HIDE,?
Apiaka,,HIT,HIT__0
Apiaka,,HOLE,HOLE__0
Apiaka,,HONEY,?
Apiaka,,HORN,?
Apiaka,,HOT,HOT__0
Apiaka,,HOUSE,HOUSE__0
Apiaka,,HOWLER_MONKEY,HOWLER_MONKEY__0
Apiaka,,HUMMINGBIRD,HUMMINGBIRD__0
Apiaka,,HUNT,?
Apiaka,,HUSBAND,HUSBAND__0
Apiaka,,I,?
Apiaka,,INGA,?
Apiaka,,INSIDE,?
Apiaka,,JACARE,JACARE__0
Apiaka,,JAGUAR,JAGUAR__0
Apiaka,,JUMP,?
Apiaka,,KILL,KILL__0_1
Apiaka,,KING_FISHER,?
Apiaka,,KNEE,KNEE__0
Apiaka,,KNIFE,KNIFE__0
Apiaka,,KNOW,KNOW__0
Apiaka,,LAKE,LAKE__0
Apiaka,,LARGE_ANT,LARGE_ANT__0
Apiaka,,LARGE_MANDI_FISH,?
Apiaka,,LAUGH,LAUGH__0
Apiaka,,LEAF,LEAF__3
Apiaka,,LEARN,?
Apiaka,,LEAVE,?
Apiaka,,LEG,LEG__0
Apiaka,,LIE_DOWN,?
Apiaka,,LIVER,LIVER__0
Apiaka,,LIZARD,LIZARD__0
Apiaka,,LONG,LONG__0
Apiaka,,LOOK_AT,LOOK_AT__0
Apiaka,,LOUSE,LOUSE__0
Apiaka,,MACAW,?
Apiaka,,MAN,MAN__0
Apiaka,,MANIOC,MANIOC__0
Apiaka,,MANY,MANY__0
Apiaka,,MEDICINE,MEDICINE__0
Apiaka,,MILK,?
Apiaka,,MOLD,?
Apiaka,,MONKEY,MONKEY__0
Apiaka,,MOON,MOON__0
Apiaka,,MORNING,?
Apiaka,,MOSQUITO,MOSQUITO__0
Apiaka,,MOTHER,MOTHER__0
Apiaka,,MOTHER-IN-LAW_OF_MAN,MOTHER-IN-LAW_OF_MAN__0
Apiaka,,MOUNTAIN,MOUNTAIN__0_1
Apiaka,,MOUSTACHE,MOUSTACHE__0
Apiaka,,MOUTH,MOUTH__0
Apiaka,,MUD,?
Apiaka,,NAIL,NAIL__0
Apiaka,,NAME,NAME__0
Apiaka,,NECK,NECK__1
Apiaka,,NECKLACE,?
Apiaka,,NEST,?
Apiaka,,NEW,?
Apiaka,,NIGHT,NIGHT__0
Apiaka,,NOSE,NOSE__1
Apiaka,,NOW,?
Apiaka,,OAR,?
Apiaka,,OLD_ADJ,OLD_ADJ__1
Apiaka,,ONE,?
Apiaka,,OPEN,?
Apiaka,,OPOSSUM,?
Apiaka,,OTHER,OTHER__1
Apiaka,,OWL,?
Apiaka,,PACA,PACA__1
Apiaka,,PACU_FISH,PACU_FISH__0
Apiaka,,PAIN,PAIN__0
Apiaka,,PAN,?
Apiaka,,PAPAYA,PAPAYA__5
Apiaka,,PARROT,PARROT__0
Apiaka,,PATH,PATH__0
Apiaka,,PEACH_PALM,?
Apiaka,,PEANUT,?
Apiaka,,PECCARY_COLLARED,?
Apiaka,,PECCARY_WHITE-LIPPED,?
Apiaka,,PENIS,?
Apiaka,,PEPPER,?
Apiaka,,PERSON,PERSON__1
Apiaka,,PESTLE,?
Apiaka,,PIERCE,PIERCE__3
Apiaka,,PINEAPPLE,?
Apiaka,,PIRANHA,PIRANHA__0_1
Apiaka,,PLAY,PLAY__0
Apiaka,,PORRIDGE,?
Apiaka,,PUMPKIN,PUMPKIN__1
Apiaka,,PUT,?
Apiaka,,RAIN,RAIN__0
Apiaka,,RAT,RAT__0
Apiaka,,RAW,?
Apiaka,,RED,RED__0
Apiaka,,REMEMBER,?
Apiaka,,RETURN,RETURN__0
Apiaka,,RIPE,?
Apiaka,,RIVER,RIVER__0
Apiaka,,ROAST,?
Apiaka,,ROOT,ROOT__0
Apiaka,,ROPE,ROPE__0
Apiaka,,ROUND,ROUND__0
Apiaka,,ROW,?
Apiaka,,RUN,?
Apiaka,,SALIVA,SALIVA__0_1
Apiaka,,SALT,SALT__0
Apiaka,,SAND,SAND__0
Apiaka,,SAY,?
Apiaka,,SCARE,?
Apiaka,,SCORPION,SCORPION__0
Apiaka,,SEE,SEE__2
Apiaka,,SEED,SEED__0
Apiaka,,SEEK,?
Apiaka,,SEND,SEND__0_1
Apiaka,,SHADOW,SHADOW__0
Apiaka,,SHAMAN,?
Apiaka,,SHARPEN,?
Apiaka,,SHELL,SHELL__1
Apiaka,,SHORT,?
Apiaka,,SICK,?
Apiaka,,SING,?
Apiaka,,SIT_DOWN,SIT_DOWN__0
Apiaka,,SKIN,?
Apiaka,,SKY,SKY__0
Apiaka,,SLASH,SLASH__1
Apiaka,,SLEEP,SLEEP__0
Apiaka,,SLOTH,SLOTH__0
Apiaka,,SMALL,SMALL__1
Apiaka,,SMOKE_N,SMOKE_N__0_1
Apiaka,,SNAIL,?
Apiaka,,SNAKE,SNAKE__0
Apiaka,,SNORE,?
Apiaka,,SON_OF_MAN,SON_OF_MAN__0_4
Apiaka,,SON_OF_WOMAN,SON_OF_WOMAN__0_1
Apiaka,,SOUR,SOUR__1
Apiaka,,SPEAK,SPEAK__0
Apiaka,,SPIDER,SPIDER__1
Apiaka,,SPIDER_MONKEY,?
Apiaka,,SQUIRREL,?
Apiaka,,STAR,STAR__0
Apiaka,,STAY,?
Apiaka,,STINGRAY,STINGRAY__0
Apiaka,,STOMACH,STOMACH__4
Apiaka,,STONE,STONE__0
Apiaka,,STRONG,STRONG__0
Apiaka,,SUCK,?
Apiaka,,SUN,SUN__0
Apiaka,,SURUBIM,SURUBIM__0
Apiaka,,SWEEP,?
Apiaka,,SWEET,SWEET__0
Apiaka,,SWEET_POTATO,SWEET_POTATO__0
Apiaka,,SWIM,SWIM__0
Apiaka,,TAIL,TAIL__3
Apiaka,,TAPIR,TAPIR__0
Apiaka,,TAYRA,?
Apiaka,,TEACH,TEACH__0_1
Apiaka,,TELL,TELL__0
Apiaka,,TERMINATE,?
Apiaka,,TERMITE,?
Apiaka,,TESTICLES,TESTICLES__0
Apiaka,,THAT,?
Apiaka,,THICK,THICK__1
Apiaka,,THING,THING__1
Apiaka,,THIS,THIS__0
Apiaka,,THORN,THORN__1
Apiaka,,THREE,THREE__0
Apiaka,,THROAT,THROAT__7
Apiaka,,THUNDER,THUNDER__1
Apiaka,,TICK,TICK__0
Apiaka,,TIE,?
Apiaka,,TIMBO_LIANA,?
Apiaka,,TINAMOU,TINAMOU__0
Apiaka,,TIRED,TIRED__2
Apiaka,,TOBACCO,TOBACCO__0_1
Apiaka,,TODAY,?
Apiaka,,TOMORROW,TOMORROW__1
Apiaka,,TONGUE,TONGUE__0
Apiaka,,TOOTH,TOOTH__0
Apiaka,,TOUCAN,TOUCAN__0
Apiaka,,TRAHIRA_FISH,TRAHIRA_FISH__0
Apiaka,,TREE,TREE__0
Apiaka,,TUCUMA_PALM,?
Apiaka,,TURTLE,TURTLE__0
Apiaka,,TWO,TWO__0
Apiaka,,UGLY,UGLY__12
Apiaka,,UNCLE_MOBR,UNCLE_MOBR__4
Apiaka,,UNTIE,?
Apiaka,,URINATE,URINATE__0
Apiaka,,VEIN,?
Apiaka,,VILLAGE,?
Apiaka,,VILLAGE_SQUARE,?
Apiaka,,VOMIT,VOMIT__5
Apiaka,,VULTURE,VULTURE__0
Apiaka,,WAKE_UP,?
Apiaka,,WALK,WALK__0
Apiaka,,WANT,WANT__0
Apiaka,,WASH,?
Apiaka,,WASP,?
Apiaka,,WATER,WATER__1
Apiaka,,WATERFALL,WATERFALL__0_1
Apiaka,,WAX,?
Apiaka,,WE_EXCL,WE_EXCL__0
Apiaka,,WE_INCL,WE_INCL__0
Apiaka,,WEAVE,?
Apiaka,,WET,WET__0
Apiaka,,WHAT,?
Apiaka,,WHITE,WHITE__0
Apiaka,,WHO,?
Apiaka,,WIFE,WIFE__0
Apiaka,,WILD_CAT,?
Apiaka,,WIND,WIND__0
Apiaka,,WING,WING__0
Apiaka,,WOMAN,WOMAN__0
Apiaka,,WOODPECKER,?
Apiaka,,WORM_EARTH,WORM_EARTH__0
Apiaka,,WOUND,?
Apiaka,,YELLOW,YELLOW__2_3
Apiaka,,YESTERDAY,?
Apiaka,,YOU_PL,?
Apiaka,,YOU_SG,YOU_SG__0
Parintintin,,ABOVE,ABOVE__0
Parintintin,,ACAI_PALM,ACAI_PALM__3_4
Parintintin,,AFTER,AFTER__0
Parintintin,,AGOUTI,AGOUTI__0
Parintintin,,ALL,ALL__0
Parintintin,,ALONE,ALONE__0
Parintintin,,ANACONDA,?
Parintintin,,ANATTO,ANATTO__0
Parintintin,,ANT,?
Parintintin,,ANTEATER,ANTEATER__0
Parintintin,,ARM,ARM__0
Parintintin,,ARMADILLO,ARMADILLO__0
Parintintin,,ARRIVE,ARRIVE__0_1
Parintintin,,ARROW,ARROW__0
Parintintin,,ASHES,ASHES__0_1
Parintintin,,AXE,AXE__0
Parintintin,,BACK,BACK__0
Parintintin,,BAD,BAD__2
Parintintin,,BAMBOO,?
Parintintin,,BANANA,BANANA__0
Parintintin,,BASKET,BASKET__1
Parintintin,,BAT,BAT__0
Parintintin,,BATHE,BATHE__0
Parintintin,,BE_HUNGRY,BE_HUNGRY__0_1_2_3_4_5
Parintintin,,BE_WRONG,?
Parintintin,,BEADS,BEADS__2
Parintintin,,BEANS,BEANS__0
Parintintin,,BEARD,BEARD__0_2
Parintintin,,BEAUTIFUL,BEAUTIFUL__0
Parintintin,,BEE,BEE__1
Parintintin,,BELLYBUTTON,BELLYBUTTON__2
Parintintin,,BELOW,BELOW__0
Parintintin,,BENCH,BENCH__0_1
Parintintin,,BIG,BIG__0
Parintintin,,BIRD,BIRD__0
Parintintin,,BITE,BITE__0
Parintintin,,BLACK,BLACK__0
Parintintin,,BLOOD,BLOOD__1
Parintintin,,BLOW,BLOW__0
Parintintin,,BLUE,BLUE__0
Parintintin,,BODY,BODY__0
Parintintin,,BONE,BONE__0
Parintintin,,BOW,BOW__0_1
Parintintin,,BOY,BOY__9
Parintintin,,BRANCH,BRANCH__0
Parintintin,,BRAZIL_NUT,BRAZIL_NUT__0_1
Parintintin,,BREAK,BREAK__2
Parintintin,,BREAST,BREAST__0
Parintintin,,BREATHE,BREATHE__0
Parintintin,,BROTHER,?
Parintintin,,BROTHER_OLDER_OF_WOMAN,BROTHER_OLDER_OF_WOMAN__0_1
Parintintin,,BURN_INTR,BURN_INTR__0_1
Parintintin,,BURY,BURY__0
Parintintin,,BUTTERFLY,BUTTERFLY__0
Parintintin,,BUTTOCKS,BUTTOCKS__0
Parintintin,,CALABASH,CALABASH__0_2
Parintintin,,CANOE,CANOE__1
Parintintin,,CAPUCHIN_MONKEY,CAPUCHIN_MONKEY__0_3
Parintintin,,CAPYBARA,CAPYBARA__1
Parintintin,,CARA_ROOT,CARA_ROOT__0
Parintintin,,CASHEW,CASHEW__0
Parintintin,,CENTIPEDE,CENTIPEDE__2
Parintintin,,CHIEF,CHIEF__0_1_5
Parintintin,,CHILD,CHILD__10
Parintintin,,CICADA,CICADA__0
Parintintin,,CLAW,CLAW__0
Parintintin,,CLOUD,CLOUD__0
Parintintin,,COATI,COATI__0
Parintintin,,COCKROACH,COCKROACH__0
Parintintin,,COCOA,COCOA__1
Parintintin,,COLD,COLD__1
Parintintin,,COMB,COMB__0_1_2
Parintintin,,COME,COME__0
Parintintin,,CORN,CORN__0
Parintintin,,COTTON,COTTON__0
Parintintin,,CRAB,CRAB__1
Parintintin,,CRICKET_ZOOL,CRICKET_ZOOL__0
Parintintin,,CRY,CRY__0
Parintintin,,CURASSOW,CURASSOW__0
Parintintin,,CUT,CUT__0
Parintintin,,DANCE,DANCE__2
Parintintin,,DAUGHTER_OF_MAN,DAUGHTER_OF_MAN__0_2
Parintintin,,DAY,DAY__0
Parintintin,,DEER,DEER__0
Parintintin,,DEFECATE,DEFECATE__0
Parintintin,,DIE,DIE__0
Parintintin,,DIG,DIG__0_1
Parintintin,,DIRTY,DIRTY__0
Parintintin,,DO,DO__0
Parintintin,,DOG,DOG__7
Parintintin,,DOOR,DOOR__2_3
Parintintin,,DRAW,DRAW__0
Parintintin,,DREAM,DREAM__2
Parintintin,,DRINK_V,DRINK_V__0_1
Parintintin,,DRY,DRY__0
Parintintin,,DRY_STATE,DRY_STATE__2
Parintintin,,EAR,EAR__0
Parintintin,,EARTH,EARTH__0
Parintintin,,EAT_TR.,EAT_TR.__0
Parintintin,,EGG,EGG__0
Parintintin,,ELECTRIC_EEL,ELECTRIC_EEL__0
Parintintin,,ENTER,ENTER__0
Parintintin,,EYE,EYE__0_1
Parintintin,,FACE,FACE__0
Parintintin,,FALL,FALL__0
Parintintin,,FAR,FAR__1_3
Parintintin,,FAT,FAT__0
Parintintin,,FATHER,FATHER__0
Parintintin,,FEAR,FEAR__0
Parintintin,,FEATHER,FEATHER__0
Parintintin,,FINGER,FINGER__0
Parintintin,,FIRE,FIRE__0
Parintintin,,FIREFLY,FIREFLY__0
Parintintin,,FIREWOOD,FIREWOOD__4
Parintintin,,FISH,FISH__0
Parintintin,,FISHHOOK,FISHHOOK__1
Parintintin,,FLAT,FLAT__0
Parintintin,,FLEA,FLEA__2
Parintintin,,FLESH,FLESH__0
Parintintin,,FLOAT,FLOAT__0_1_7_8
Parintintin,,FLOUR,FLOUR__0
Parintintin,,FLOWER,FLOWER__0
Parintintin,,FLY,FLY__0
Parintintin,,FLY_INSECT,FLY_INSECT__0
Parintintin,,FOOD,FOOD__0
Parintintin,,FOOT,FOOT__0
Parintintin,,FORGET,FORGET__3
Parintintin,,FOUR,?
Parintintin,,FROG,FROG__0
Parintintin,,FRUIT,FRUIT__0
Parintintin,,FULL,FULL__0
Parintintin,,GATHER,GATHER__0
Parintintin,,GENIPA,GENIPA__0
Parintintin,,GETLOST,GETLOST__0
Parintintin,,GIRL,GIRL__1
Parintintin,,GIVE,GIVE__1
Parintintin,,GNAT,GNAT__0
Parintintin,,GO,GO__0
Parintintin,,GO_UP,GO_UP__0
Parintintin,,GOOD,GOOD__0
Parintintin,,GRANDFATHER,GRANDFATHER__0
Parintintin,,GRASS,GRASS__4
Parintintin,,GREEN,GREEN__0
Parintintin,,GREEN_IGUANA,GREEN_IGUANA__1_3
Parintintin,,GROW,?
Parintintin,,GUAN,GUAN__0
Parintintin,,HAIR,HAIR__0
Parintintin,,HAMMOCK,HAMMOCK__1
Parintintin,,HAND,HAND__1
Parintintin,,HAPPY,HAPPY__0
Parintintin,,HAWK,HAWK__0
Parintintin,,HEAD,HEAD__0_1
Parintintin,,HEAL,HEAL__0
Parintintin,,HEAR,HEAR__0_1
Parintintin,,HEART,HEART__0
Parintintin,,HEAVY,HEAVY__0
Parintintin,,HEDGEHOG,HEDGEHOG__0
Parintintin,,HELP,HELP__2
Parintintin,,HEN,HEN__2
Parintintin,,HERE,HERE__1
Parintintin,,HIDE,HIDE__0
Parintintin,,HIT,HIT__0
Parintintin,,HOLE,HOLE__0
Parintintin,,HONEY,HONEY__0
Parintintin,,HORN,HORN__0
Parintintin,,HOT,HOT__0
Parintintin,,HOUSE,HOUSE__1
Parintintin,,HOWLER_MONKEY,HOWLER_MONKEY__0
